,idPlanGobierno,idOrganizacionPolitica,txOrganizacionPolitica,idTipoEleccion,txTipoEleccion,idJuradoElectoral,txJuradoElectoral,txRutaCompleto,txRutaResumen,txTipoPlan,txCodExpedienteExt,idEstadoLista,txEstadoLista,nuCantidadCandidatos,txUbigeo,txDistritoElectoral,txRegion,txProvincia,txDistrito
109,28335,360,MOVIMIENTO ACCION NACIONALISTA PERUANO,4,REGIONAL,1682,HUARAZ,https://mpesije.jne.gob.pe/docs/eed306c9-fd90-44f0-bfae-1ab426d0593b.pdf,https://mpesije.jne.gob.pe/docs/c17e0039-232d-4686-9e8d-4bad5f9021c9.pdf,,ERM.2022011801,158,INSCRITO,52,20000,,ANCASH,,
110,28904,2351,MOVIMIENTO CIVICO PERUANO,4,REGIONAL,1729,TACNA,https://mpesije.jne.gob.pe/docs/7e873ca7-5708-4d66-ab48-6b2259aec54f.pdf,https://mpesije.jne.gob.pe/docs/cf95bccc-ff8b-40b5-b854-c7982e1c6c80.pdf,,ERM.2022010132,158,INSCRITO,22,220000,,TACNA,,
111,24482,2647,MOVIMIENTO DE INCLUSION REGIONAL,4,REGIONAL,1734,TUMBES,https://mpesije.jne.gob.pe/docs/2cf391ca-3be3-43af-8738-85e1426a3caf.pdf,https://mpesije.jne.gob.pe/docs/6e21327b-b72d-47a7-8d90-ded5be787544.pdf,,ERM.2022006753,158,INSCRITO,16,230000,,TUMBES,,
112,25305,2702,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,4,REGIONAL,1718,PUNO,https://mpesije.jne.gob.pe/docs/311bcf33-45e3-4168-b9c7-f708b2d6dccb.pdf,https://mpesije.jne.gob.pe/docs/.pdf,,ERM.2022017946,158,INSCRITO,40,200000,,PUNO,,
113,23108,150,MOVIMIENTO ESPERANZA REGION AMAZONICA,4,REGIONAL,1707,MAYNAS,https://mpesije.jne.gob.pe/docs/5486b3f9-1f5d-47a4-9e9b-865cdb659810.pdf,https://mpesije.jne.gob.pe/docs/f2af66c3-f492-4ef4-9313-cdff21a74a41.pdf,,ERM.2022017720,158,INSCRITO,34,150000,,LORETO,,
114,26466,1441,MOVIMIENTO INDEPENDIENTE AMOR POR MADRE DE DIOS,4,REGIONAL,1730,TAMBOPATA,https://mpesije.jne.gob.pe/docs/608abdb2-d8fb-4926-88f6-0d04ccbf23fd.pdf,https://mpesije.jne.gob.pe/docs/11f18b0f-45a7-4f42-83fc-f1b84602667c.pdf,,ERM.2022015340,158,INSCRITO,22,160000,,MADRE DE DIOS,,
115,27360,1388,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,4,REGIONAL,1715,PIURA,https://mpesije.jne.gob.pe/docs/1fe9f261-a7b8-4b62-98ff-e4f7778c9074.pdf,https://mpesije.jne.gob.pe/docs/2d87ca77-309d-4c70-95f0-64f045043331.pdf,,ERM.2022014605,158,INSCRITO,24,190000,,PIURA,,
116,23608,315,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,4,REGIONAL,1707,MAYNAS,https://mpesije.jne.gob.pe/docs/31f2f867-0001-4870-bbb5-02d544573388.pdf,https://mpesije.jne.gob.pe/docs/b86db0a5-7efe-45d3-a006-4e11e64554f5.pdf,,ERM.2022015748,158,INSCRITO,34,150000,,LORETO,,
117,27526,2333,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA ,4,REGIONAL,1707,MAYNAS,https://mpesije.jne.gob.pe/docs/d7e06e7d-e75a-469b-9035-32cbbde3fd44.pdf,https://mpesije.jne.gob.pe/docs/0a88537f-33c2-419f-92b4-35747eb7548a.pdf,,ERM.2022017711,158,INSCRITO,34,150000,,LORETO,,
118,24047,2278,MOVIMIENTO INDEPENDIENTE REGIONAL CAMBIO UCAYALINO,4,REGIONAL,1670,CORONEL PORTILLO,https://mpesije.jne.gob.pe/docs/24107cac-89f2-4044-ac7b-fce095f1b856.pdf,https://mpesije.jne.gob.pe/docs/08f3fe82-99bc-4a47-8ac6-a73382f85296.pdf,,ERM.2022009016,158,INSCRITO,24,250000,,UCAYALI,,
119,24013,2162,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,4,REGIONAL,1680,HUANUCO,https://mpesije.jne.gob.pe/docs/aa9c91bd-c93c-46e5-bdc5-edbf0b7761b2.pdf,https://mpesije.jne.gob.pe/docs/6fef3125-de54-4f93-bb55-f4e69b9ff396.pdf,,ERM.2022010062,158,INSCRITO,42,90000,,HUANUCO,,
120,27666,2730,MOVIMIENTO INDEPENDIENTE REGIONAL MI BUEN VECINO,4,REGIONAL,1680,HUANUCO,https://mpesije.jne.gob.pe/docs/16b58a1c-cabe-4971-8ecf-a9cd753634f0.pdf,https://mpesije.jne.gob.pe/docs/30dad7a1-5583-472d-a28d-09b9d780059d.pdf,,ERM.2022013883,158,INSCRITO,42,90000,,HUANUCO,,
121,26801,2916,MOVIMIENTO INDEPENDIENTE REGIONAL: MOVIMIENTO AMPLIO Y  SOLIDARIO: SOMOS MAS,4,REGIONAL,1705,MARISCAL NIETO,https://mpesije.jne.gob.pe/docs/ae080f83-2f23-474e-be8d-07aaed916699.pdf,https://mpesije.jne.gob.pe/docs/f5c530f2-a113-4634-92a9-ddb1260f1876.pdf,,ERM.2022018122,152,IMPROCEDENTE,22,170000,,MOQUEGUA,,
122,22181,2874,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,4,REGIONAL,1707,MAYNAS,https://mpesije.jne.gob.pe/docs/28430702-ccd4-4e01-89a6-97718e9e567e.pdf,https://mpesije.jne.gob.pe/docs/f4880c22-81c9-4010-b2ab-cedacb544825.pdf,,ERM.2022012750,158,INSCRITO,34,150000,,LORETO,,
123,28180,2733,MOVIMIENTO POLITICO CAMBIEMOS X HCO,4,REGIONAL,1680,HUANUCO,https://mpesije.jne.gob.pe/docs/137b7d21-864f-4493-ad75-6b5847cde9fd.pdf,https://mpesije.jne.gob.pe/docs/1acccab2-eff8-4a4b-b12a-05663149f138.pdf,,ERM.2022018144,158,INSCRITO,42,90000,,HUANUCO,,
124,25262,2754,MOVIMIENTO POLITICO REGIONAL DIGNIDAD TUMBESINA,4,REGIONAL,1734,TUMBES,https://mpesije.jne.gob.pe/docs/46d86aa1-5274-4dc0-97a5-ca8f6be5f8ab.pdf,https://mpesije.jne.gob.pe/docs/c64f512a-3646-495b-b477-5d21b42b21b7.pdf,,ERM.2022017988,158,INSCRITO,16,230000,,TUMBES,,
125,25262,2754,MOVIMIENTO POLITICO REGIONAL DIGNIDAD TUMBESINA,4,REGIONAL,1734,TUMBES,https://mpesije.jne.gob.pe/docs/46d86aa1-5274-4dc0-97a5-ca8f6be5f8ab.pdf,https://mpesije.jne.gob.pe/docs/c64f512a-3646-495b-b477-5d21b42b21b7.pdf,,ERM.2022017726,152,IMPROCEDENTE,16,230000,,TUMBES,,
126,27330,2229,MOVIMIENTO POLITICO REGIONAL ENERGIA COMUNAL AMAZONICA,4,REGIONAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/ef2861ba-499d-4d93-be86-ca0113692982.pdf,https://mpesije.jne.gob.pe/docs/c49bd6ca-4082-4200-9cf7-1501925e6926.pdf,,ERM.2022013527,158,INSCRITO,22,10000,,AMAZONAS,,
127,26939,2681,MOVIMIENTO REGIONAL AGUA,4,REGIONAL,1678,HUANCAVELICA,https://mpesije.jne.gob.pe/docs/3b448738-84a1-4180-aba8-917367c9567a.pdf,https://mpesije.jne.gob.pe/docs/0646bc8e-96dc-4d78-a38b-247fd36b6360.pdf,,ERM.2022011304,158,INSCRITO,24,80000,,HUANCAVELICA,,
128,26914,2861,MOVIMIENTO REGIONAL AGUA,4,REGIONAL,1676,HUAMANGA,https://mpesije.jne.gob.pe/docs/bf28868a-8be4-43da-a412-1d354000dc61.pdf,https://mpesije.jne.gob.pe/docs/da6e9873-b41b-4e96-a35a-6306d8787170.pdf,,ERM.2022011077,158,INSCRITO,36,50000,,AYACUCHO,,
129,28366,40,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,4,REGIONAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/403c7ee3-b84c-485f-b055-5531cbd01f1f.pdf,https://mpesije.jne.gob.pe/docs/fcf4a4cb-12a5-4dc4-8873-375407b533e5.pdf,,ERM.2022012316,158,INSCRITO,22,10000,,AMAZONAS,,
130,27446,2307,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,4,REGIONAL,1650,AREQUIPA,https://mpesije.jne.gob.pe/docs/09228093-3af9-49ab-970c-be048b5d1627.pdf,https://mpesije.jne.gob.pe/docs/c46fe211-9ea5-4a76-a2e4-a5b9097b5279.pdf,,ERM.2022014063,158,INSCRITO,30,40000,,AREQUIPA,,
131,24656,136,MOVIMIENTO REGIONAL AYNI,4,REGIONAL,1678,HUANCAVELICA,https://mpesije.jne.gob.pe/docs/a17e347f-1df6-420b-b89c-617ff238b82e.pdf,https://mpesije.jne.gob.pe/docs/3cbf2f86-ecbe-4bc1-9c01-aea795f1a6d2.pdf,,ERM.2022007744,158,INSCRITO,24,80000,,HUANCAVELICA,,
132,27659,2169,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,4,REGIONAL,1679,HUANCAYO,https://mpesije.jne.gob.pe/docs/f2b9402e-4a98-4254-9e1b-e8c36165b1a7.pdf,https://mpesije.jne.gob.pe/docs/6b5274de-1df7-4f50-bf3d-9a5961d5752a.pdf,,ERM.2022027761,158,INSCRITO,28,110000,,JUNIN,,
133,27398,1442,MOVIMIENTO REGIONAL CONSTRUYENDO,4,REGIONAL,1666,CHICLAYO,https://mpesije.jne.gob.pe/docs/fa01490d-afb2-4dc0-a68d-fe3e51562c6e.pdf,https://mpesije.jne.gob.pe/docs/e67214de-4b5f-4e82-8b10-1294dc722ef6.pdf,,ERM.2022010859,158,INSCRITO,22,130000,,LAMBAYEQUE,,
134,29404,2245,MOVIMIENTO REGIONAL EL MAICITO,4,REGIONAL,1682,HUARAZ,https://mpesije.jne.gob.pe/docs/34d1c701-b269-44e7-af7e-b1be3e0aef98.pdf,https://mpesije.jne.gob.pe/docs/143ab624-12aa-4552-a6c9-fa3ac618670e.pdf,,ERM.2022014371,158,INSCRITO,52,20000,,ANCASH,,
135,27511,2738,MOVIMIENTO REGIONAL FORTALEZA PERU,4,REGIONAL,1733,TRUJILLO,https://mpesije.jne.gob.pe/docs/0c2afe94-389a-4636-8b92-aee6fb8c3560.pdf,https://mpesije.jne.gob.pe/docs/efc2c6cf-ce41-419d-b8ab-4905122f07ac.pdf,,ERM.2022010393,158,INSCRITO,36,120000,,LA LIBERTAD,,
136,22711,2300,MOVIMIENTO REGIONAL FUERZA POR MADRE DE DIOS - MR FMDD,4,REGIONAL,1730,TAMBOPATA,https://mpesije.jne.gob.pe/docs/f91bd98f-447d-486c-9241-2a20b465e71d.pdf,https://mpesije.jne.gob.pe/docs/a27d020d-d7cf-4de0-b971-84d934616fbf.pdf,,ERM.2022008148,158,INSCRITO,22,160000,,MADRE DE DIOS,,
137,26878,2694,MOVIMIENTO REGIONAL GANA AYACUCHO,4,REGIONAL,1676,HUAMANGA,https://mpesije.jne.gob.pe/docs/ac4b569f-c83e-4546-a34e-0149808aadce.pdf,https://mpesije.jne.gob.pe/docs/105a6bf2-0cf5-455a-b0e0-ff629b9b2e5b.pdf,,ERM.2022017512,158,INSCRITO,36,50000,,AYACUCHO,,
138,28719,2368,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,4,REGIONAL,1671,CUSCO,https://mpesije.jne.gob.pe/docs/056c1511-7306-499b-9144-cb20d6f0867d.pdf,https://mpesije.jne.gob.pe/docs/b7c38219-166d-49f0-8972-24a739678aac.pdf,,ERM.2022018112,158,INSCRITO,46,70000,,CUSCO,,
139,27502,2753,MOVIMIENTO REGIONAL JUVENTUD PASQUEÑA,4,REGIONAL,1713,PASCO,https://mpesije.jne.gob.pe/docs/3b1e7c4b-c304-4465-94d6-09d62f1661d9.pdf,https://mpesije.jne.gob.pe/docs/b0fa7e22-006d-4ada-a4b1-0d4f0a2d346f.pdf,,ERM.2022006676,158,INSCRITO,24,180000,,PASCO,,
140,28925,2676,MOVIMIENTO REGIONAL MAS CALLAO,4,REGIONAL,1657,CALLAO,https://mpesije.jne.gob.pe/docs/f432e65c-f71c-4cdd-b307-c879ac430fa8.pdf,https://mpesije.jne.gob.pe/docs/ea6dd461-c31e-499e-8cad-0a845f8362d0.pdf,,ERM.2022010712,158,INSCRITO,20,240000,,CALLAO,,
141,19716,2918,MOVIMIENTO REGIONAL MOQUEGUA AVANZA SEGURA,4,REGIONAL,1705,MARISCAL NIETO,https://mpesije.jne.gob.pe/docs/70152e59-98eb-4ac9-a44c-3d6f26f433a0.pdf,https://mpesije.jne.gob.pe/docs/68e6f8ec-1c06-4081-9a97-f75973571e41.pdf,,ERM.2022009668,152,IMPROCEDENTE,22,170000,,MOQUEGUA,,
142,26480,2244,MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD,4,REGIONAL,1688,ICA,https://mpesije.jne.gob.pe/docs/3cad0a84-aa7c-4967-9158-f1a1ee4dbb90.pdf,https://mpesije.jne.gob.pe/docs/d5138ee1-2df2-46fa-abdf-2da0a58da4bd.pdf,,ERM.2022007704,158,INSCRITO,24,100000,,ICA,,
143,28972,2719,MOVIMIENTO REGIONAL REVALORA,4,REGIONAL,1650,AREQUIPA,https://mpesije.jne.gob.pe/docs/7f7f1608-e1c7-44e8-8bd9-061e76b939b4.pdf,https://mpesije.jne.gob.pe/docs/1ec686d7-b6e2-4245-8990-7cfa6ca134c2.pdf,,ERM.2022011362,158,INSCRITO,30,40000,,AREQUIPA,,
144,26854,2680,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,4,REGIONAL,1679,HUANCAYO,https://mpesije.jne.gob.pe/docs/c181053a-5e6b-4c7f-88e7-49ff5b315229.pdf,https://mpesije.jne.gob.pe/docs/9a97fbf9-24ad-43bc-9242-ec5502955899.pdf,,ERM.2022007782,158,INSCRITO,28,110000,,JUNIN,,
145,28105,2888,MOVIMIENTO REGIONAL SOMOS MAS,4,REGIONAL,1705,MARISCAL NIETO,https://mpesije.jne.gob.pe/docs/ac12c1e9-37ec-4022-810c-3d342a0cb827.pdf,https://mpesije.jne.gob.pe/docs/698e44cd-2bca-4cd8-afde-06f06e9da6ec.pdf,,ERM.2022015493,158,INSCRITO,22,170000,,MOQUEGUA,,
146,25476,2306,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,4,REGIONAL,1685,HUAURA,https://mpesije.jne.gob.pe/docs/f3622251-01a3-4a90-a884-af497d8d70d8.pdf,https://mpesije.jne.gob.pe/docs/b27f62e7-a86c-46c4-9867-ebbd092b4163.pdf,,ERM.2022013687,158,INSCRITO,28,140000,,LIMA,,
147,27830,2880,MOVIMIENTO REGIONAL VIVA EL CALLAO,4,REGIONAL,1657,CALLAO,https://mpesije.jne.gob.pe/docs/27eadaa8-d290-456c-92a8-6fa544dcd923.pdf,https://mpesije.jne.gob.pe/docs/8192e273-167b-47ea-9cdb-07d59f7f1166.pdf,,ERM.2022013074,158,INSCRITO,20,240000,,CALLAO,,
148,25093,2706,MOVIMIENTO REGIONAL WARI LLAQTA,4,REGIONAL,1676,HUAMANGA,https://mpesije.jne.gob.pe/docs/a6e960d2-34c8-4761-a0a2-ff8745099073.pdf,https://mpesije.jne.gob.pe/docs/6c04138f-f540-42f2-b5b4-6a0147911d66.pdf,,ERM.2022009549,158,INSCRITO,36,50000,,AYACUCHO,,
149,27626,2910,MOVIMIENTO VERDE DE UCAYALI,4,REGIONAL,1670,CORONEL PORTILLO,https://mpesije.jne.gob.pe/docs/63684f3a-6ee9-46a5-bee9-06701a789b80.pdf,https://mpesije.jne.gob.pe/docs/5a43097e-4771-4b67-9b02-cd49f53b4f17.pdf,,ERM.2022015512,152,IMPROCEDENTE,24,250000,,UCAYALI,,
150,24628,2343,MOVIMIENTO VERDE UNIDO,4,REGIONAL,1666,CHICLAYO,https://mpesije.jne.gob.pe/docs/4a5b6b7b-28fe-4337-bb77-355f1425c9b8.pdf,https://mpesije.jne.gob.pe/docs/1a91c22e-b7b7-42c7-9801-0b982770e328.pdf,,ERM.2022017714,152,IMPROCEDENTE,22,130000,,LAMBAYEQUE,,
151,17147,2497,NUESTRO ILO - MOQUEGUA - SANCHEZ CERRO,4,REGIONAL,1705,MARISCAL NIETO,https://mpesije.jne.gob.pe/docs/fcb52ae6-7b51-44b1-bd50-b890dbb340f0.pdf,https://mpesije.jne.gob.pe/docs/c808127a-4c5c-4277-989e-24cf1b011fac.pdf,,ERM.2022009990,158,INSCRITO,22,170000,,MOQUEGUA,,
152,26727,51,NUEVA AMAZONIA,4,REGIONAL,1709,MOYOBAMBA,https://mpesije.jne.gob.pe/docs/cd9fc59b-40a0-4f0f-b296-ad8eb35588f6.pdf,https://mpesije.jne.gob.pe/docs/9f502a6d-8c94-4c80-9dbb-5da1213c547e.pdf,,ERM.2022007687,158,INSCRITO,32,210000,,SAN MARTIN,,
153,27334,2232,NUEVA LIBERTAD,4,REGIONAL,1733,TRUJILLO,https://mpesije.jne.gob.pe/docs/2e06852e-5c9d-4b90-b070-69d59e96bee5.pdf,https://mpesije.jne.gob.pe/docs/b6e353f1-1d91-4d94-98d5-d1636576d68f.pdf,,ERM.2022009427,158,INSCRITO,36,120000,,LA LIBERTAD,,
154,17935,2711,ORGANIZACION POLITICA UNIDAD REGIONAL,4,REGIONAL,1715,PIURA,https://mpesije.jne.gob.pe/docs/2c9a6591-fc89-4983-ba1f-aa625983389c.pdf,https://mpesije.jne.gob.pe/docs/6bbfa34f-a37d-4465-a4aa-1c59ed7a3e79.pdf,,ERM.2022008058,158,INSCRITO,24,190000,,PIURA,,
155,27139,2904,"PARA LA TRANSFORMACION, INTEGRACION Y ALIANZA-PATRIA",4,REGIONAL,1729,TACNA,https://mpesije.jne.gob.pe/docs/42e5fabc-2a4a-4f9d-b6a9-45b1d9dbecf8.pdf,https://mpesije.jne.gob.pe/docs/b0347a7c-e9aa-4e58-9bbe-75927e9ea472.pdf,,ERM.2022017426,152,IMPROCEDENTE,22,220000,,TACNA,,
156,28417,2895,PARTIDO DEMOCRATA VERDE,4,REGIONAL,1729,TACNA,https://mpesije.jne.gob.pe/docs/9ad0edfc-2f3b-4129-bde8-3ef0b9671c93.pdf,https://mpesije.jne.gob.pe/docs/b1651b25-0982-4f17-a32e-fff37b5f69c8.pdf,,ERM.2022014353,152,IMPROCEDENTE,22,220000,,TACNA,,
157,27569,2895,PARTIDO DEMOCRATA VERDE,4,REGIONAL,1733,TRUJILLO,https://mpesije.jne.gob.pe/docs/d88fd6c3-a85c-473a-a7b2-1c78fc83427b.pdf,https://mpesije.jne.gob.pe/docs/23f0bf0a-4fe6-4b29-8509-67ee04f2b789.pdf,,ERM.2022017365,152,IMPROCEDENTE,36,120000,,LA LIBERTAD,,
158,27568,2895,PARTIDO DEMOCRATA VERDE,4,REGIONAL,1657,CALLAO,https://mpesije.jne.gob.pe/docs/eb5157a4-4b97-4e47-a1c0-8a40364a925e.pdf,https://mpesije.jne.gob.pe/docs/563fa698-ba61-4059-9180-cbf42adb9c75.pdf,,ERM.2022009795,152,IMPROCEDENTE,20,240000,,CALLAO,,
159,28832,2895,PARTIDO DEMOCRATA VERDE,4,REGIONAL,1709,MOYOBAMBA,https://mpesije.jne.gob.pe/docs/88f64515-02a2-4d2a-a43e-ad82c10f0d7f.pdf,https://mpesije.jne.gob.pe/docs/9851aabf-30d5-4137-b19c-6671138ebf60.pdf,,ERM.2022014455,152,IMPROCEDENTE,32,210000,,SAN MARTIN,,
160,28198,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1733,TRUJILLO,https://mpesije.jne.gob.pe/docs/e9fb0752-9d2e-45b9-86d5-f55dabc186e6.pdf,https://mpesije.jne.gob.pe/docs/5f6a3e10-f4e8-417d-a8ba-69eb593f0b0d.pdf,,ERM.2022018098,158,INSCRITO,36,120000,,LA LIBERTAD,,
161,26102,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1730,TAMBOPATA,https://mpesije.jne.gob.pe/docs/aad4112d-0d2b-4a34-ac1e-cf2e75f12a22.pdf,https://mpesije.jne.gob.pe/docs/225fe262-9c5b-41e3-b6bd-b43da5f38121.pdf,,ERM.2022015219,158,INSCRITO,22,160000,,MADRE DE DIOS,,
162,21988,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1729,TACNA,https://mpesije.jne.gob.pe/docs/b32a7a47-125e-4ba0-85e2-0da7f5e624ab.pdf,https://mpesije.jne.gob.pe/docs/1546e37d-29a3-4bb2-a36f-3adb28f3d284.pdf,,ERM.2022009954,158,INSCRITO,22,220000,,TACNA,,
163,19694,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1715,PIURA,https://mpesije.jne.gob.pe/docs/5a9d5c5c-9e13-4b98-9ff1-be9d848ba4b6.pdf,https://mpesije.jne.gob.pe/docs/a9a72bde-8371-48cf-a175-6cfa8825c5d1.pdf,,ERM.2022009737,158,INSCRITO,24,190000,,PIURA,,
164,28045,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1713,PASCO,https://mpesije.jne.gob.pe/docs/f354792f-cf49-49dc-ba20-51d3809870e8.pdf,https://mpesije.jne.gob.pe/docs/9243ba26-5300-46ce-90e1-03189f638c87.pdf,,ERM.2022009790,158,INSCRITO,24,180000,,PASCO,,
165,18138,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1709,MOYOBAMBA,https://mpesije.jne.gob.pe/docs/375adeef-1b44-4d7a-ac1e-af20969c9005.pdf,https://mpesije.jne.gob.pe/docs/e99f2cba-27b3-422c-96db-c506ac15c5b5.pdf,,ERM.2022017540,158,INSCRITO,32,210000,,SAN MARTIN,,
166,20093,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1707,MAYNAS,https://mpesije.jne.gob.pe/docs/30fdf654-6104-4a29-9feb-bd82d2a4063e.pdf,https://mpesije.jne.gob.pe/docs/9eec7a8a-6d0a-48d9-b8ae-8f5f6ab9c714.pdf,,ERM.2022007152,158,INSCRITO,34,150000,,LORETO,,
167,23670,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1705,MARISCAL NIETO,https://mpesije.jne.gob.pe/docs/ac7cd8bd-59d2-4700-a353-953a93ab5302.pdf,https://mpesije.jne.gob.pe/docs/0089f823-efa8-4514-9e55-9344b3f1e798.pdf,,ERM.2022006721,158,INSCRITO,22,170000,,MOQUEGUA,,
168,20188,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1688,ICA,https://mpesije.jne.gob.pe/docs/e1298ba6-ff4d-4cfb-9b25-6afea18f30c1.pdf,https://mpesije.jne.gob.pe/docs/b868587d-9110-447c-8d36-e01ae7fbb802.pdf,,ERM.2022009321,158,INSCRITO,24,100000,,ICA,,
169,27794,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1685,HUAURA,https://mpesije.jne.gob.pe/docs/5b73fc31-e879-459a-9a5c-3ff8a5f3ff7c.pdf,https://mpesije.jne.gob.pe/docs/9edc7209-e196-4390-a5c6-919ee2f16644.pdf,,ERM.2022018059,158,INSCRITO,28,140000,,LIMA,,
170,22486,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1679,HUANCAYO,https://mpesije.jne.gob.pe/docs/5ed1c0be-7066-4151-ba26-5883d0f633ab.pdf,https://mpesije.jne.gob.pe/docs/0bedc2eb-4350-4a76-b9c2-41ccade38398.pdf,,ERM.2022009061,158,INSCRITO,28,110000,,JUNIN,,
171,25684,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1678,HUANCAVELICA,https://mpesije.jne.gob.pe/docs/33f0c10f-0822-49eb-b6d4-d4116f937f0d.pdf,https://mpesije.jne.gob.pe/docs/6e2c8c6b-e58c-44f9-900c-da28b6561b7f.pdf,,ERM.2022018061,158,INSCRITO,24,80000,,HUANCAVELICA,,
172,28525,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1676,HUAMANGA,https://mpesije.jne.gob.pe/docs/5527923a-2d5e-4d8e-9b01-3ebce5da216f.pdf,https://mpesije.jne.gob.pe/docs/4ab916fa-f86c-4ed2-8cbc-1d538639393c.pdf,,ERM.2022014134,158,INSCRITO,36,50000,,AYACUCHO,,
173,28646,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1671,CUSCO,https://mpesije.jne.gob.pe/docs/fc58206d-2e74-4f8f-b399-2916c1536596.pdf,https://mpesije.jne.gob.pe/docs/031a11ac-7145-488a-9441-2834a2c01685.pdf,,ERM.2022014587,158,INSCRITO,46,70000,,CUSCO,,
174,22401,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1670,CORONEL PORTILLO,https://mpesije.jne.gob.pe/docs/189d8cee-04ac-4681-9251-d9a667e15177.pdf,https://mpesije.jne.gob.pe/docs/4f034b5c-a404-48bf-ad1e-36ac5e08b057.pdf,,ERM.2022013940,158,INSCRITO,24,250000,,UCAYALI,,
175,21510,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1666,CHICLAYO,https://mpesije.jne.gob.pe/docs/e3e28c89-ffc5-4261-adfd-5737e4ef4306.pdf,https://mpesije.jne.gob.pe/docs/8db965a8-c88b-43f8-9a9c-0a8199865243.pdf,,ERM.2022010711,158,INSCRITO,22,130000,,LAMBAYEQUE,,
176,18499,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1657,CALLAO,https://mpesije.jne.gob.pe/docs/2d064b33-7d08-4901-ac8a-196de495aa54.pdf,https://mpesije.jne.gob.pe/docs/c5c25746-bd21-441b-98aa-c269ff7993ef.pdf,,ERM.2022007288,158,INSCRITO,20,240000,,CALLAO,,
177,18373,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1656,CAJAMARCA,https://mpesije.jne.gob.pe/docs/0324b4de-e4b2-41a8-ad6a-45354d79e001.pdf,https://mpesije.jne.gob.pe/docs/7a9af2e1-bc59-4a0d-b103-a6b008a1a1db.pdf,,ERM.2022008150,158,INSCRITO,40,60000,,CAJAMARCA,,
178,18229,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1650,AREQUIPA,https://mpesije.jne.gob.pe/docs/1837e6a6-f8b5-4c0d-a9c6-055df077ca6b.pdf,https://mpesije.jne.gob.pe/docs/b71610e7-cd39-4229-93d6-95db4dab5f96.pdf,,ERM.2022013498,158,INSCRITO,30,40000,,AREQUIPA,,
179,18346,14,PARTIDO DEMOCRATICO SOMOS PERU,4,REGIONAL,1734,TUMBES,https://mpesije.jne.gob.pe/docs/1fb9fa01-69c6-4c08-b1ef-d6b5978018ac.pdf,https://mpesije.jne.gob.pe/docs/75896292-5a76-497a-b179-82579cfec77e.pdf,,ERM.2022012005,158,INSCRITO,16,230000,,TUMBES,,
180,18637,2857,PARTIDO FRENTE DE LA ESPERANZA 2021,4,REGIONAL,1670,CORONEL PORTILLO,https://mpesije.jne.gob.pe/docs/9d92584e-d303-4f65-8308-d4d15cfc11ed.pdf,https://mpesije.jne.gob.pe/docs/a63b4171-08ba-488a-b6af-ad6d90104cae.pdf,,ERM.2022015088,158,INSCRITO,24,250000,,UCAYALI,,
